,고객번호,최근구매일,가입일,고객번호(가입일제외)
30372,201905150892728,20190702,20190515,892728
30373,201905150892731,20191201,20190515,892731
30374,201905150892735,20200207,20190515,892735
30375,201905150892738,20200224,20190515,892738
30376,201905150892745,20191029,20190515,892745
30377,201905150892747,20200624,20190515,892747
30378,201905150892754,20200414,20190515,892754
30379,201905150892761,20200106,20190515,892761
30380,201905150892776,20200421,20190515,892776
30381,201905150892779,20191202,20190515,892779
30382,201905150892783,20191104,20190515,892783
30383,201905150892785,20200801,20190515,892785
30384,201905150892790,20190520,20190515,892790
30385,201905150892791,20200806,20190515,892791
30386,201905150892795,20191106,20190515,892795
30387,201905150892799,20200330,20190515,892799
30388,201905150892803,20190515,20190515,892803
30389,201905150892804,20191004,20190515,892804
30390,201905150892809,20190620,20190515,892809
30391,201905150892810,20190519,20190515,892810
30392,201905150892817,20200409,20190515,892817
30393,201905150892823,20190627,20190515,892823
30394,201905150892830,20200120,20190515,892830
30395,201905150892839,20200210,20190515,892839
30396,201905150892853,20190521,20190515,892853
30397,201905150892858,20190516,20190515,892858
30398,201905150892860,20191127,20190515,892860
30399,201905150892863,20191223,20190515,892863
30400,201905150892869,20190522,20190515,892869
30401,201905150892882,20200618,20190515,892882
30402,201905150892883,20200804,20190515,892883
30403,201905150892887,20190906,20190515,892887
30404,201905150892897,20190730,20190515,892897
30405,201905150892900,20190614,20190515,892900
30406,201905150892901,20200109,20190515,892901
30407,201905150892904,20200108,20190515,892904
30408,201905150892905,20190730,20190515,892905
30409,201905150892906,20191019,20190515,892906
30410,201905150892907,20190723,20190515,892907
30411,201905150892914,20190517,20190515,892914
30412,201905150892923,20200302,20190515,892923
30413,201905150892928,20200120,20190515,892928
30414,201905150892934,20190826,20190515,892934
30415,201905150892938,20200227,20190515,892938
30416,201905150892939,20190522,20190515,892939
30417,201905150892942,20200411,20190515,892942
30418,201905150892949,20190516,20190515,892949
30419,201905150892951,20190516,20190515,892951
30420,201905150892954,20200409,20190515,892954
30421,201905150892956,20190824,20190515,892956
30422,201905150892960,20190707,20190515,892960
30423,201905150892968,20191215,20190515,892968
30424,201905150892972,20190802,20190515,892972
30425,201905150892975,20200728,20190515,892975
30426,201905150892978,20200218,20190515,892978
30427,201905150892981,20190516,20190515,892981
30428,201905150892982,20191217,20190515,892982
30429,201905150892984,20191031,20190515,892984
30430,201905150892989,20190516,20190515,892989
30431,201905150892990,20200516,20190515,892990
30432,201905150892995,20191109,20190515,892995
30433,201905150892999,20200222,20190515,892999
30434,201905150893004,20200608,20190515,893004
30435,201905150893011,20190615,20190515,893011
30436,201905150893013,20190518,20190515,893013
30437,201905150893021,20191010,20190515,893021
30438,201905150893025,20200423,20190515,893025
30439,201905150893034,20200527,20190515,893034
30440,201905150893035,20200302,20190515,893035
30441,201905150893038,20200107,20190515,893038
30442,201905150893042,20190614,20190515,893042
30443,201905150893049,20190724,20190515,893049
30444,201905150893068,20191024,20190515,893068
30445,201905150893069,20190516,20190515,893069
30446,201905150893070,20200120,20190515,893070
30447,201905150893071,20190516,20190515,893071
30448,201905150893080,20190827,20190515,893080
30449,201905150893087,20191221,20190515,893087
30450,201905150893089,20200109,20190515,893089
30451,201905150893091,20190518,20190515,893091
30452,201905150893094,20200410,20190515,893094
30453,201905150893098,20200329,20190515,893098
30454,201905150893099,20190516,20190515,893099
30455,201905150893100,20191017,20190515,893100
30456,201905150893102,20190620,20190515,893102
30457,201905150893106,20190827,20190515,893106
30458,201905150893107,20190516,20190515,893107
30459,201905150893111,20200629,20190515,893111
30460,201905150893112,20190516,20190515,893112
30461,201905150893118,20200416,20190515,893118
30462,201905150893125,20200203,20190515,893125
30463,201905150893126,20200107,20190515,893126
30464,201905150893130,20190613,20190515,893130
30465,201905150893132,20191126,20190515,893132
30466,201905150893134,20190730,20190515,893134
30467,201905150893141,20190924,20190515,893141
30468,201905150893142,20200629,20190515,893142
30469,201905150893144,20190729,20190515,893144
30470,201905150893152,20200720,20190515,893152
30471,201905150893156,20200410,20190515,893156
30472,201905150893164,20190516,20190515,893164
30473,201905150893187,20191003,20190515,893187
30474,201905150893188,20190516,20190515,893188
30475,201905150893189,20200620,20190515,893189
30476,201905150893197,20190601,20190515,893197
30477,201905150893204,20190605,20190515,893204
30478,201905150893215,20190905,20190515,893215
30479,201905150893225,20190516,20190515,893225
30480,201905150893235,20190516,20190515,893235
30481,201905150893238,20190516,20190515,893238
30482,201905150893240,20190517,20190515,893240
30483,201905150893245,20191023,20190515,893245
30484,201905150893254,20190603,20190515,893254
30485,201905150893255,20190516,20190515,893255
30486,201905150893262,20190516,20190515,893262
30487,201905150893267,20190516,20190515,893267
30488,201905150893279,20191025,20190515,893279
30489,201905150893280,20200122,20190515,893280
30490,201905150893283,20190627,20190515,893283
30491,201905150893284,20190531,20190515,893284
30492,201905150893285,20190516,20190515,893285
30493,201905150893287,20200212,20190515,893287
30494,201905150893288,20190516,20190515,893288
30495,201905150893290,20191104,20190515,893290
30496,201905150893296,20200516,20190515,893296
30497,201905150893297,20191202,20190515,893297
30498,201905150893298,20200219,20190515,893298
30499,201905150893306,20190615,20190515,893306
30500,201905150893307,20190516,20190515,893307
30501,201905150893308,20190812,20190515,893308
30502,201905150893310,20190516,20190515,893310
30503,201905150893312,20200202,20190515,893312
30504,201905150893320,20190628,20190515,893320
30505,201905150893324,20190921,20190515,893324
30506,201905150893327,20190621,20190515,893327
30507,201905150893329,20190626,20190515,893329
30508,201905150893330,20190622,20190515,893330
30509,201905150893333,20191221,20190515,893333
30510,201905150893335,20200803,20190515,893335
30511,201905150893336,20200320,20190515,893336
30512,201905160893344,20190524,20190516,893344
30513,201905160893346,20190829,20190516,893346
30514,201905160893352,20190609,20190516,893352
30515,201905160893360,20200320,20190516,893360
30516,201905160893363,20191220,20190516,893363
30517,201905160893366,20200401,20190516,893366
30518,201905160893371,20200701,20190516,893371
30519,201905160893372,20190523,20190516,893372
30520,201905160893382,20200630,20190516,893382
30521,201905160893384,20190516,20190516,893384
30522,201905160893387,20200722,20190516,893387
30523,201905160893392,20200609,20190516,893392
30524,201905160893404,20190529,20190516,893404
30525,201905160893410,20190624,20190516,893410
30526,201905160893411,20200618,20190516,893411
30527,201905160893414,20200722,20190516,893414
30528,201905160893415,20200624,20190516,893415
30529,201905160893418,20191125,20190516,893418
30530,201905160893425,20190731,20190516,893425
30531,201905160893429,20190619,20190516,893429
30532,201905160893431,20191118,20190516,893431
30533,201905160893433,20191010,20190516,893433
30534,201905160893436,20190520,20190516,893436
30535,201905160893443,20200507,20190516,893443
30536,201905160893445,20191028,20190516,893445
30537,201905160893446,20200526,20190516,893446
30538,201905160893448,20200504,20190516,893448
30539,201905160893450,20190822,20190516,893450
30540,201905160893453,20190819,20190516,893453
30541,201905160893463,20190516,20190516,893463
30542,201905160893464,20200211,20190516,893464
30543,201905160893466,20200506,20190516,893466
30544,201905160893469,20191001,20190516,893469
30545,201905160893483,20190521,20190516,893483
30546,201905160893484,20200328,20190516,893484
30547,201905160893496,20191104,20190516,893496
30548,201905160893510,20190611,20190516,893510
30549,201905160893514,20190517,20190516,893514
30550,201905160893518,20200628,20190516,893518
30551,201905160893524,20200223,20190516,893524
30552,201905160893526,20191218,20190516,893526
30553,201905160893528,20190818,20190516,893528
30554,201905160893534,20190525,20190516,893534
30555,201905160893545,20200613,20190516,893545
30556,201905160893548,20190830,20190516,893548
30557,201905160893566,20190516,20190516,893566
30558,201905160893575,20200203,20190516,893575
30559,201905160893577,20191005,20190516,893577
30560,201905160893587,20191219,20190516,893587
30561,201905160893588,20190826,20190516,893588
30562,201905160893594,20191226,20190516,893594
30563,201905160893597,20200119,20190516,893597
30564,201905160893599,20200402,20190516,893599
30565,201905160893600,20190627,20190516,893600
30566,201905160893601,20190710,20190516,893601
30567,201905160893622,20200131,20190516,893622
30568,201905160893626,20190621,20190516,893626
30569,201905160893631,20191002,20190516,893631
30570,201905160893632,20200801,20190516,893632
30571,201905160893634,20200215,20190516,893634
30572,201905160893642,20200805,20190516,893642
30573,201905160893646,20190718,20190516,893646
30574,201905160893651,20200412,20190516,893651
30575,201905160893654,20191120,20190516,893654
30576,201905160893659,20200419,20190516,893659
30577,201905160893662,20190716,20190516,893662
30578,201905160893665,20200410,20190516,893665
30579,201905160893675,20191228,20190516,893675
30580,201905160893676,20200125,20190516,893676
30581,201905160893695,20200417,20190516,893695
30582,201905160893697,20200409,20190516,893697
30583,201905160893698,20190524,20190516,893698
30584,201905160893700,20190701,20190516,893700
30585,201905160893702,20200729,20190516,893702
30586,201905160893705,20191023,20190516,893705
30587,201905160893707,20190630,20190516,893707
30588,201905160893711,20200512,20190516,893711
30589,201905160893730,20190622,20190516,893730
30590,201905160893731,20190516,20190516,893731
30591,201905160893741,20190611,20190516,893741
30592,201905160893746,20200324,20190516,893746
30593,201905160893752,20200106,20190516,893752
30594,201905160893757,20200326,20190516,893757
30595,201905160893760,20191011,20190516,893760
30596,201905160893762,20200514,20190516,893762
30597,201905160893766,20191221,20190516,893766
30598,201905160893781,20191207,20190516,893781
30599,201905160893782,20191213,20190516,893782
30600,201905160893785,20200517,20190516,893785
30601,201905160893793,20191020,20190516,893793
30602,201905160893799,20190525,20190516,893799
30603,201905160893804,20200325,20190516,893804
30604,201905160893809,20200311,20190516,893809
30605,201905160893810,20200107,20190516,893810
30606,201905160893823,20200213,20190516,893823
30607,201905160893824,20190516,20190516,893824
30608,201905160893826,20200203,20190516,893826
30609,201905160893829,20190919,20190516,893829
30610,201905160893839,20190516,20190516,893839
30611,201905160893860,20200113,20190516,893860
30612,201905160893861,20191022,20190516,893861
30613,201905160893863,20190727,20190516,893863
30614,201905160893870,20200313,20190516,893870
30615,201905160893872,20200705,20190516,893872
30616,201905160893888,20191220,20190516,893888
30617,201905160893890,20191024,20190516,893890
30618,201905160893891,20200217,20190516,893891
30619,201905160893896,20190605,20190516,893896
30620,201905160893901,20190516,20190516,893901
30621,201905160893902,20190516,20190516,893902
30622,201905160893904,20190730,20190516,893904
30623,201905160893909,20190603,20190516,893909
30624,201905160893911,20200617,20190516,893911
30625,201905160893915,20190516,20190516,893915
30626,201905160893920,20190705,20190516,893920
30627,201905160893936,20191221,20190516,893936
30628,201905160893939,20190621,20190516,893939
30629,201905160893945,20200712,20190516,893945
30630,201905160893949,20191109,20190516,893949
30631,201905160893968,20200625,20190516,893968
30632,201905160893975,20190919,20190516,893975
30633,201905160893978,20190526,20190516,893978
30634,201905160893979,20200206,20190516,893979
30635,201905160893984,20190808,20190516,893984
30636,201905160893986,20190516,20190516,893986
30637,201905160893998,20190517,20190516,893998
30638,201905160894000,20190724,20190516,894000
30639,201905160894008,20191124,20190516,894008
30640,201905160894014,20200320,20190516,894014
30641,201905160894020,20191110,20190516,894020
30642,201905160894023,20200129,20190516,894023
30643,201905160894032,20190726,20190516,894032
30644,201905160894035,20200730,20190516,894035
30645,201905160894040,20190610,20190516,894040
30646,201905160894043,20190926,20190516,894043
30647,201905160894050,20190517,20190516,894050
30648,201905160894052,20190719,20190516,894052
30649,201905160894064,20191218,20190516,894064
30650,201905160894070,20200107,20190516,894070
30651,201905160894074,20200514,20190516,894074
30652,201905160894082,20190528,20190516,894082
30653,201905160894087,20190517,20190516,894087
30654,201905160894095,20200723,20190516,894095
30655,201905160894096,20190517,20190516,894096
30656,201905160894100,20190517,20190516,894100
30657,201905160894112,20200410,20190516,894112
30658,201905160894129,20191011,20190516,894129
30659,201905160894169,20190708,20190516,894169
30660,201905160894170,20200724,20190516,894170
30661,201905160894171,20190808,20190516,894171
30662,201905160894180,20200527,20190516,894180
30663,201905160894182,20200408,20190516,894182
30664,201905160894188,20190817,20190516,894188
30665,201905160894195,20200626,20190516,894195
30666,201905160894200,20200313,20190516,894200
30667,201905160894201,20200205,20190516,894201
30668,201905160894214,20190820,20190516,894214
30669,201905160894232,20190729,20190516,894232
30670,201905160894233,20200707,20190516,894233
30671,201905160894237,20200311,20190516,894237
30672,201905160894248,20190903,20190516,894248
30673,201905160894251,20191221,20190516,894251
30674,201905160894255,20200729,20190516,894255
30675,201905160894260,20200227,20190516,894260
30676,201905160894262,20190517,20190516,894262
30677,201905160894265,20200708,20190516,894265
30678,201905160894266,20200323,20190516,894266
30679,201905160894267,20190723,20190516,894267
30680,201905160894271,20190710,20190516,894271
30681,201905160894278,20200524,20190516,894278
30682,201905160894282,20190615,20190516,894282
30683,201905160894289,20190521,20190516,894289
30684,201905160894291,20191031,20190516,894291
30685,201905160894292,20190517,20190516,894292
30686,201905160894299,20200408,20190516,894299
30687,201905160894309,20200222,20190516,894309
30688,201905160894321,20200725,20190516,894321
30689,201905160894327,20191026,20190516,894327
30690,201905160894329,20190517,20190516,894329
30691,201905160894340,20190518,20190516,894340
30692,201905160894342,20200111,20190516,894342
30693,201905160894356,20190517,20190516,894356
30694,201905160894368,20200801,20190516,894368
30695,201905160894373,20200702,20190516,894373
30696,201905160894388,20190517,20190516,894388
30697,201905160894396,20190517,20190516,894396
30698,201905160894397,20190927,20190516,894397
30699,201905160894399,20190802,20190516,894399
30700,201905160894414,20190517,20190516,894414
30701,201905160894416,20191218,20190516,894416
30702,201905160894423,20190517,20190516,894423
30703,201905160894433,20190517,20190516,894433
30704,201905160894434,20191224,20190516,894434
30705,201905160894436,20190820,20190516,894436
30706,201905160894441,20190517,20190516,894441
30707,201905160894443,20190706,20190516,894443
30708,201905160894446,20190622,20190516,894446
30709,201905160894452,20191004,20190516,894452
30710,201905160894454,20200214,20190516,894454
30711,201905160894458,20190517,20190516,894458
30712,201905160894459,20190618,20190516,894459
30713,201905160894461,20200629,20190516,894461
30714,201905160894475,20191016,20190516,894475
30715,201905160894479,20191027,20190516,894479
30716,201905160894485,20190620,20190516,894485
30717,201905160894486,20191221,20190516,894486
30718,201905160894491,20190520,20190516,894491
30719,201905160894494,20191229,20190516,894494
30720,201905160894497,20190812,20190516,894497
30721,201905160894500,20190517,20190516,894500
30722,201905160894501,20190916,20190516,894501
30723,201905160894503,20190930,20190516,894503
30724,201905160894504,20191206,20190516,894504
30725,201905160894516,20200629,20190516,894516
30726,201905160894521,20191107,20190516,894521
30727,201905160894524,20190517,20190516,894524
30728,201905160894525,20190730,20190516,894525
30729,201905160894528,20200429,20190516,894528
30730,201905160894530,20190802,20190516,894530
30731,201905160894533,20190731,20190516,894533
30732,201905160894540,20190729,20190516,894540
30733,201905160894549,20191226,20190516,894549
30734,201905160894556,20200308,20190516,894556
30735,201905160894560,20191221,20190516,894560
30736,201905160894571,20190517,20190516,894571
30737,201905160894576,20190526,20190516,894576
30738,201905160894581,20190517,20190516,894581
30739,201905160894583,20190519,20190516,894583
30740,201905160894584,20190519,20190516,894584
30741,201905160894589,20190728,20190516,894589
30742,201905160894592,20200629,20190516,894592
30743,201905160894599,20191031,20190516,894599
30744,201905170894605,20190526,20190517,894605
30745,201905170894607,20200211,20190517,894607
30746,201905170894608,20190517,20190517,894608
30747,201905170894635,20200721,20190517,894635
30748,201905170894645,20200527,20190517,894645
30749,201905170894653,20200712,20190517,894653
30750,201905170894656,20191119,20190517,894656
30751,201905170894657,20191228,20190517,894657
30752,201905170894658,20200624,20190517,894658
30753,201905170894659,20200309,20190517,894659
30754,201905170894662,20190715,20190517,894662
30755,201905170894670,20200720,20190517,894670
30756,201905170894681,20200217,20190517,894681
30757,201905170894682,20191013,20190517,894682
30758,201905170894688,20191023,20190517,894688
30759,201905170894691,20200227,20190517,894691
30760,201905170894698,20200412,20190517,894698
30761,201905170894699,20190729,20190517,894699
30762,201905170894704,20200716,20190517,894704
30763,201905170894707,20200410,20190517,894707
30764,201905170894711,20190801,20190517,894711
30765,201905170894712,20200520,20190517,894712
30766,201905170894714,20200504,20190517,894714
30767,201905170894722,20190612,20190517,894722
30768,201905170894733,20191106,20190517,894733
30769,201905170894736,20190521,20190517,894736
30770,201905170894742,20190912,20190517,894742
30771,201905170894749,20190814,20190517,894749
30772,201905170894750,20190517,20190517,894750
30773,201905170894760,20200706,20190517,894760
30774,201905170894762,20200621,20190517,894762
30775,201905170894764,20200618,20190517,894764
30776,201905170894771,20200720,20190517,894771
30777,201905170894780,20191210,20190517,894780
30778,201905170894788,20190517,20190517,894788
30779,201905170894799,20191025,20190517,894799
30780,201905170894816,20190531,20190517,894816
30781,201905170894817,20190726,20190517,894817
30782,201905170894824,20191231,20190517,894824
30783,201905170894826,20190904,20190517,894826
30784,201905170894827,20200730,20190517,894827
30785,201905170894839,20190517,20190517,894839
30786,201905170894852,20190525,20190517,894852
30787,201905170894853,20191208,20190517,894853
30788,201905170894857,20190527,20190517,894857
30789,201905170894859,20200711,20190517,894859
30790,201905170894861,20200320,20190517,894861
30791,201905170894868,20190517,20190517,894868
30792,201905170894870,20190607,20190517,894870
30793,201905170894874,20200709,20190517,894874
30794,201905170894878,20200724,20190517,894878
30795,201905170894879,20190727,20190517,894879
30796,201905170894892,20190826,20190517,894892
30797,201905170894893,20190518,20190517,894893
30798,201905170894901,20190830,20190517,894901
30799,201905170894908,20191219,20190517,894908
30800,201905170894913,20190911,20190517,894913
30801,201905170894924,20190907,20190517,894924
30802,201905170894932,20190517,20190517,894932
30803,201905170894934,20191229,20190517,894934
30804,201905170894936,20200721,20190517,894936
30805,201905170894943,20200722,20190517,894943
30806,201905170894945,20190518,20190517,894945
30807,201905170894953,20190905,20190517,894953
30808,201905170894956,20190517,20190517,894956
30809,201905170894972,20190715,20190517,894972
30810,201905170894977,20190717,20190517,894977
30811,201905170894983,20190517,20190517,894983
30812,201905170894984,20200627,20190517,894984
30813,201905170894987,20200107,20190517,894987
30814,201905170894992,20200307,20190517,894992
30815,201905170894996,20191016,20190517,894996
30816,201905170894998,20200721,20190517,894998
30817,201905170895016,20190522,20190517,895016
30818,201905170895018,20190525,20190517,895018
30819,201905170895020,20200515,20190517,895020
30820,201905170895022,20191023,20190517,895022
30821,201905170895023,20190517,20190517,895023
30822,201905170895034,20190524,20190517,895034
30823,201905170895041,20190528,20190517,895041
30824,201905170895047,20190517,20190517,895047
30825,201905170895049,20191217,20190517,895049
30826,201905170895056,20190518,20190517,895056
30827,201905170895057,20190715,20190517,895057
30828,201905170895075,20190614,20190517,895075
30829,201905170895076,20191217,20190517,895076
30830,201905170895091,20191129,20190517,895091
30831,201905170895093,20200621,20190517,895093
30832,201905170895107,20190816,20190517,895107
30833,201905170895111,20190809,20190517,895111
30834,201905170895114,20200113,20190517,895114
30835,201905170895127,20191015,20190517,895127
30836,201905170895132,20190919,20190517,895132
30837,201905170895143,20190821,20190517,895143
30838,201905170895144,20190517,20190517,895144
30839,201905170895164,20190907,20190517,895164
30840,201905170895171,20200103,20190517,895171
30841,201905170895172,20190927,20190517,895172
30842,201905170895178,20190730,20190517,895178
30843,201905170895183,20200627,20190517,895183
30844,201905170895184,20190518,20190517,895184
30845,201905170895195,20200130,20190517,895195
30846,201905170895196,20190530,20190517,895196
30847,201905170895208,20191014,20190517,895208
30848,201905170895214,20190917,20190517,895214
30849,201905170895217,20190527,20190517,895217
30850,201905170895221,20190626,20190517,895221
30851,201905170895224,20200514,20190517,895224
30852,201905170895232,20200130,20190517,895232
30853,201905170895236,20191206,20190517,895236
30854,201905170895247,20190902,20190517,895247
30855,201905170895252,20191023,20190517,895252
30856,201905170895255,20190807,20190517,895255
30857,201905170895258,20190523,20190517,895258
30858,201905170895259,20200204,20190517,895259
30859,201905170895264,20200718,20190517,895264
30860,201905170895271,20190719,20190517,895271
30861,201905170895282,20190620,20190517,895282
30862,201905170895284,20200723,20190517,895284
30863,201905170895292,20190518,20190517,895292
30864,201905170895293,20191230,20190517,895293
30865,201905170895294,20200622,20190517,895294
30866,201905170895305,20200223,20190517,895305
30867,201905170895306,20200331,20190517,895306
30868,201905170895316,20200311,20190517,895316
30869,201905170895317,20191120,20190517,895317
30870,201905170895328,20190617,20190517,895328
30871,201905170895332,20190619,20190517,895332
30872,201905170895333,20190627,20190517,895333
30873,201905170895335,20200203,20190517,895335
30874,201905170895343,20190716,20190517,895343
30875,201905170895350,20190614,20190517,895350
30876,201905170895361,20200122,20190517,895361
30877,201905170895365,20200302,20190517,895365
30878,201905170895366,20200201,20190517,895366
30879,201905170895378,20200401,20190517,895378
30880,201905170895381,20200202,20190517,895381
30881,201905170895391,20191026,20190517,895391
30882,201905170895397,20190915,20190517,895397
30883,201905170895398,20191103,20190517,895398
30884,201905170895399,20190821,20190517,895399
30885,201905170895405,20190608,20190517,895405
30886,201905170895413,20200331,20190517,895413
30887,201905170895417,20190614,20190517,895417
30888,201905170895418,20200314,20190517,895418
30889,201905170895419,20200126,20190517,895419
30890,201905170895423,20190731,20190517,895423
30891,201905170895450,20200727,20190517,895450
30892,201905170895456,20200502,20190517,895456
30893,201905170895459,20190926,20190517,895459
30894,201905170895463,20190710,20190517,895463
30895,201905170895465,20190526,20190517,895465
30896,201905170895469,20190529,20190517,895469
30897,201905170895480,20190518,20190517,895480
30898,201905170895486,20200509,20190517,895486
30899,201905170895492,20190518,20190517,895492
30900,201905170895494,20191218,20190517,895494
30901,201905170895496,20190721,20190517,895496
30902,201905170895498,20190807,20190517,895498
30903,201905170895504,20190601,20190517,895504
30904,201905170895506,20191011,20190517,895506
30905,201905170895507,20200402,20190517,895507
30906,201905170895512,20200713,20190517,895512
30907,201905170895526,20200121,20190517,895526
30908,201905170895530,20190521,20190517,895530
30909,201905170895540,20200108,20190517,895540
30910,201905170895546,20191018,20190517,895546
30911,201905170895547,20200119,20190517,895547
30912,201905170895563,20190611,20190517,895563
30913,201905170895567,20190729,20190517,895567
30914,201905170895574,20200807,20190517,895574
30915,201905170895575,20190518,20190517,895575
30916,201905170895577,20200309,20190517,895577
30917,201905170895581,20200802,20190517,895581
30918,201905170895589,20190518,20190517,895589
30919,201905180895594,20190930,20190518,895594
30920,201905180895595,20191219,20190518,895595
30921,201905180895601,20191021,20190518,895601
30922,201905180895609,20190621,20190518,895609
30923,201905180895617,20190519,20190518,895617
30924,201905180895619,20200109,20190518,895619
30925,201905180895638,20190916,20190518,895638
30926,201905180895639,20200320,20190518,895639
30927,201905180895640,20190614,20190518,895640
30928,201905180895641,20190601,20190518,895641
30929,201905180895642,20190530,20190518,895642
30930,201905180895648,20200621,20190518,895648
30931,201905180895654,20191225,20190518,895654
30932,201905180895661,20200302,20190518,895661
30933,201905180895664,20190829,20190518,895664
30934,201905180895674,20200802,20190518,895674
30935,201905180895684,20191216,20190518,895684
30936,201905180895685,20190621,20190518,895685
30937,201905180895691,20191010,20190518,895691
30938,201905180895695,20200713,20190518,895695
30939,201905180895699,20200111,20190518,895699
30940,201905180895705,20190811,20190518,895705
30941,201905180895716,20200805,20190518,895716
30942,201905180895726,20190730,20190518,895726
30943,201905180895727,20190518,20190518,895727
30944,201905180895730,20190708,20190518,895730
30945,201905180895731,20200131,20190518,895731
30946,201905180895734,20200420,20190518,895734
30947,201905180895736,20191015,20190518,895736
30948,201905180895740,20190717,20190518,895740
30949,201905180895742,20190717,20190518,895742
30950,201905180895745,20190519,20190518,895745
30951,201905180895758,20190530,20190518,895758
30952,201905180895764,20200724,20190518,895764
30953,201905180895766,20190526,20190518,895766
30954,201905180895783,20200629,20190518,895783
30955,201905180895799,20191217,20190518,895799
30956,201905180895810,20190917,20190518,895810
30957,201905180895825,20191223,20190518,895825
30958,201905180895834,20190924,20190518,895834
30959,201905180895835,20200304,20190518,895835
30960,201905180895845,20191221,20190518,895845
30961,201905180895856,20200214,20190518,895856
30962,201905180895867,20200730,20190518,895867
30963,201905180895869,20190518,20190518,895869
30964,201905180895873,20190730,20190518,895873
30965,201905180895877,20200510,20190518,895877
30966,201905180895880,20190813,20190518,895880
30967,201905180895889,20190621,20190518,895889
30968,201905180895895,20190525,20190518,895895
30969,201905180895903,20200621,20190518,895903
30970,201905180895905,20200407,20190518,895905
30971,201905180895918,20190518,20190518,895918
30972,201905180895926,20190518,20190518,895926
30973,201905180895928,20200305,20190518,895928
30974,201905180895946,20190521,20190518,895946
30975,201905180895948,20190729,20190518,895948
30976,201905180895949,20200113,20190518,895949
30977,201905180895950,20200107,20190518,895950
30978,201905180895964,20190908,20190518,895964
30979,201905180895971,20200513,20190518,895971
30980,201905180895976,20190603,20190518,895976
30981,201905180895979,20190518,20190518,895979
30982,201905180895980,20190518,20190518,895980
30983,201905180895984,20190927,20190518,895984
30984,201905180895985,20190610,20190518,895985
30985,201905180895995,20200731,20190518,895995
30986,201905180895997,20190520,20190518,895997
30987,201905180896001,20190518,20190518,896001
30988,201905180896010,20190617,20190518,896010
30989,201905180896013,20191218,20190518,896013
30990,201905180896018,20191003,20190518,896018
30991,201905180896026,20200512,20190518,896026
30992,201905180896060,20191219,20190518,896060
30993,201905180896062,20191202,20190518,896062
30994,201905180896070,20200425,20190518,896070
30995,201905180896080,20200712,20190518,896080
30996,201905180896097,20190924,20190518,896097
30997,201905180896099,20190520,20190518,896099
30998,201905180896108,20191220,20190518,896108
30999,201905180896109,20190519,20190518,896109
31000,201905180896112,20190519,20190518,896112
31001,201905180896113,20191023,20190518,896113
31002,201905180896124,20200510,20190518,896124
31003,201905180896126,20190519,20190518,896126
31004,201905180896133,20190907,20190518,896133
31005,201905180896141,20200710,20190518,896141
31006,201905180896145,20191221,20190518,896145
31007,201905180896146,20191008,20190518,896146
31008,201905180896148,20190529,20190518,896148
31009,201905180896153,20200402,20190518,896153
31010,201905180896154,20190729,20190518,896154
31011,201905180896160,20190825,20190518,896160
31012,201905180896163,20200619,20190518,896163
31013,201905180896164,20190719,20190518,896164
31014,201905180896167,20200414,20190518,896167
31015,201905180896179,20190603,20190518,896179
31016,201905180896182,20191011,20190518,896182
31017,201905180896184,20200702,20190518,896184
31018,201905180896194,20191226,20190518,896194
31019,201905180896195,20190519,20190518,896195
31020,201905180896196,20190519,20190518,896196
31021,201905180896206,20200422,20190518,896206
31022,201905180896208,20190522,20190518,896208
31023,201905180896209,20200116,20190518,896209
31024,201905180896213,20200504,20190518,896213
31025,201905180896215,20200718,20190518,896215
31026,201905180896224,20190519,20190518,896224
31027,201905180896234,20190615,20190518,896234
31028,201905180896244,20190623,20190518,896244
31029,201905180896247,20200722,20190518,896247
31030,201905180896250,20200626,20190518,896250
31031,201905180896252,20190723,20190518,896252
31032,201905180896258,20190526,20190518,896258
31033,201905180896267,20191023,20190518,896267
31034,201905180896270,20190820,20190518,896270
31035,201905180896272,20191011,20190518,896272
31036,201905180896274,20190526,20190518,896274
31037,201905180896277,20190825,20190518,896277
31038,201905180896279,20200504,20190518,896279
31039,201905180896280,20191023,20190518,896280
31040,201905180896281,20200503,20190518,896281
31041,201905180896282,20200624,20190518,896282
31042,201905180896283,20200728,20190518,896283
31043,201905180896284,20190524,20190518,896284
31044,201905180896286,20200331,20190518,896286
31045,201905180896291,20200226,20190518,896291
31046,201905180896293,20190728,20190518,896293
31047,201905180896296,20200207,20190518,896296
31048,201905180896298,20200202,20190518,896298
31049,201905180896299,20190624,20190518,896299
31050,201905180896300,20200402,20190518,896300
31051,201905180896301,20200214,20190518,896301
31052,201905180896302,20200228,20190518,896302
31053,201905180896303,20191116,20190518,896303
31054,201905180896308,20191123,20190518,896308
31055,201905180896310,20200701,20190518,896310
31056,201905180896316,20190901,20190518,896316
31057,201905180896319,20190819,20190518,896319
31058,201905180896324,20190901,20190518,896324
31059,201905180896326,20200429,20190518,896326
31060,201905180896328,20190519,20190518,896328
31061,201905180896334,20190718,20190518,896334
31062,201905180896335,20190519,20190518,896335
31063,201905180896341,20200503,20190518,896341
31064,201905180896342,20190617,20190518,896342
31065,201905180896344,20191227,20190518,896344
31066,201905180896346,20200508,20190518,896346
31067,201905180896349,20190530,20190518,896349
31068,201905180896350,20191104,20190518,896350
31069,201905180896359,20191030,20190518,896359
